[126.0, 130.0, 127.0, 127.0, 129.0, 127.0, 126.0, 126.0, 128.0, 128.0, 128.0, 128.0, 127.0, 127.0, 126.0, 126.0]
[28.0, 28.0, 28.0, 29.0, 28.0, 28.0, 28.0, 29.0, 28.0, 28.0, 28.0, 29.0, 28.0, 28.0, 28.0, 28.0]
[50.0, 49.0, 49.0, 50.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0]
[55.0, 56.0, 55.0, 55.0, 55.0, 55.0, 56.0, 55.0, 55.0, 55.0, 55.0, 55.0, 56.0, 55.0, 55.0, 55.0]
[54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0]
[33.0, 34.0, 34.0, 34.0, 34.0, 33.0, 33.0, 35.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]
[55.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0]
[70.0, 69.0, 69.0, 69.0, 70.0, 69.0, 69.0, 69.0, 69.0, 70.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0]
[53.0, 50.0, 50.0, 50.0, 50.0, 52.0, 50.0, 50.0, 50.0, 50.0, 51.0, 50.0, 50.0, 50.0, 50.0, 50.0]
[58.0, 57.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0]
[62.0, 62.0, 62.0, 63.0, 62.0, 62.0, 62.0, 62.0, 62.0, 62.0, 62.0, 62.0, 62.0, 62.0, 62.0, 62.0]
[57.0, 56.0, 56.0, 56.0, 56.0, 57.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0]
[42.0, 41.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 41.0, 40.0, 40.0, 40.0, 40.0, 40.0]
[26.0, 28.0, 27.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0]
[123.0, 120.0, 122.0, 120.0, 119.0, 119.0, 119.0, 121.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0, 119.0]
[56.0, 55.0, 56.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0]
[101.0, 98.0, 98.0, 98.0, 98.0, 98.0, 99.0, 98.0, 98.0, 99.0, 98.0, 99.0, 98.0, 98.0, 98.0, 98.0]
[33.0, 31.0, 31.0, 32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]
[29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]
[25.0, 26.0, 26.0, 26.0, 25.0, 26.0, 26.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]
[27.0, 27.0, 29.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0]
[60.0, 58.0, 60.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 59.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0]
[35.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]
[23.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]
[36.0, 36.0, 37.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 37.0, 36.0, 36.0, 36.0, 36.0]
[17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0]
[281.0, 281.0, 283.0, 282.0, 281.0, 281.0, 280.0, 282.0, 282.0, 281.0, 280.0, 280.0, 280.0, 280.0, 280.0, 280.0]
[42.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 41.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0]
[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 35.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0]
[33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 34.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]
[49.0, 47.0, 47.0, 48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0]
[65.0, 66.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0]
[31.0, 31.0, 32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]
[24.0, 24.0, 25.0, 24.0, 24.0, 24.0, 24.0, 24.0, 25.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]
[72.0, 70.0, 71.0, 72.0, 70.0, 71.0, 71.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0]
[53.0, 52.0, 52.0, 52.0, 53.0, 52.0, 52.0, 53.0, 53.0, 53.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0]
[25.0, 24.0, 24.0, 25.0, 25.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]
[53.0, 52.0, 52.0, 53.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0]
[26.0, 27.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 27.0, 26.0, 26.0, 26.0]
[37.0, 36.0, 35.0, 36.0, 35.0, 36.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0]
[354.0, 352.0, 354.0, 353.0, 349.0, 350.0, 354.0, 351.0, 349.0, 349.0, 351.0, 351.0, 350.0, 348.0, 348.0, 348.0]
[73.0, 71.0, 72.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0, 71.0]
[67.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]
[56.0, 56.0, 57.0, 57.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0]
[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 23.0, 23.0]
[35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 36.0, 35.0, 35.0, 35.0]
[40.0, 39.0, 39.0, 40.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0]
[52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0]
[34.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 34.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]
[30.0, 30.0, 30.0, 31.0, 31.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]
[57.0, 57.0, 58.0, 57.0, 56.0, 57.0, 56.0, 57.0, 56.0, 56.0, 56.0, 57.0, 57.0, 56.0, 56.0, 56.0]
[35.0, 35.0, 35.0, 36.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0]
[45.0, 45.0, 46.0, 45.0, 45.0, 45.0, 46.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0]
[28.0, 27.0, 27.0, 28.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0]
[63.0, 63.0, 64.0, 63.0, 63.0, 63.0, 65.0, 65.0, 63.0, 63.0, 64.0, 63.0, 63.0, 63.0, 63.0, 63.0]
[66.0, 66.0, 67.0, 67.0, 66.0, 66.0, 66.0, 66.0, 66.0, 67.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]
[36.0, 36.0, 35.0, 36.0, 35.0, 35.0, 37.0, 35.0, 35.0, 35.0, 35.0, 35.0, 36.0, 35.0, 35.0, 35.0]
[38.0, 36.0, 37.0, 36.0, 36.0, 37.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]
[55.0, 53.0, 54.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 54.0, 53.0, 53.0, 53.0]
[22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]
[42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0]
[201.0, 197.0, 200.0, 199.0, 199.0, 197.0, 201.0, 197.0, 195.0, 197.0, 195.0, 196.0, 197.0, 195.0, 195.0, 196.0]
[29.0, 29.0, 29.0, 29.0, 30.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]
[58.0, 57.0, 57.0, 57.0, 58.0, 57.0, 57.0, 57.0, 57.0, 57.0, 57.0, 58.0, 57.0, 57.0, 57.0, 57.0]
[34.0, 34.0, 35.0, 34.0, 35.0, 34.0, 34.0, 35.0, 34.0, 34.0, 34.0, 35.0, 34.0, 34.0, 34.0, 34.0]
[18.0, 18.0, 18.0, 19.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]
[25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]
[47.0, 47.0, 49.0, 47.0, 48.0, 47.0, 48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0]
[68.0, 69.0, 67.0, 69.0, 68.0, 68.0, 67.0, 67.0, 67.0, 68.0, 67.0, 67.0, 68.0, 67.0, 67.0, 67.0]
[364.0, 360.0, 360.0, 359.0, 358.0, 358.0, 362.0, 360.0, 357.0, 358.0, 360.0, 360.0, 358.0, 357.0, 357.0, 357.0]
[49.0, 49.0, 50.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 50.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0]
[338.0, 333.0, 335.0, 334.0, 335.0, 332.0, 334.0, 332.0, 333.0, 333.0, 332.0, 332.0, 332.0, 332.0, 332.0, 332.0]
[38.0, 38.0, 39.0, 38.0, 38.0, 38.0, 38.0, 38.0, 39.0, 39.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0]
[322.0, 322.0, 325.0, 322.0, 322.0, 321.0, 322.0, 322.0, 322.0, 323.0, 321.0, 322.0, 322.0, 321.0, 322.0, 321.0]
[49.0, 48.0, 48.0, 49.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0]
[75.0, 74.0, 75.0, 74.0, 75.0, 74.0, 74.0, 74.0, 74.0, 75.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0]
[36.0, 35.0, 36.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0]
[36.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0]
[38.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 37.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]
[69.0, 66.0, 66.0, 66.0, 66.0, 66.0, 67.0, 67.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]
[36.0, 37.0, 37.0, 36.0, 36.0, 37.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]
[53.0, 53.0, 53.0, 53.0, 54.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0, 53.0]
[37.0, 33.0, 33.0, 34.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]
[33.0, 33.0, 33.0, 33.0, 33.0, 34.0, 34.0, 34.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]
[48.0, 49.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 49.0, 48.0, 48.0, 48.0, 48.0]
[378.0, 380.0, 377.0, 380.0, 375.0, 376.0, 377.0, 377.0, 378.0, 377.0, 377.0, 374.0, 373.0, 373.0, 373.0, 373.0]
[373.0, 372.0, 371.0, 378.0, 371.0, 373.0, 371.0, 371.0, 371.0, 369.0, 370.0, 371.0, 370.0, 369.0, 369.0, 369.0]
[40.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 39.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0]
[31.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]
[371.0, 367.0, 369.0, 368.0, 367.0, 369.0, 367.0, 367.0, 367.0, 368.0, 368.0, 368.0, 367.0, 367.0, 368.0, 367.0]
[47.0, 48.0, 46.0, 46.0, 48.0, 46.0, 46.0, 46.0, 46.0, 46.0, 47.0, 46.0, 46.0, 46.0, 46.0, 46.0]
[54.0, 53.0, 54.0, 53.0, 54.0, 53.0, 54.0, 53.0, 53.0, 53.0, 53.0, 54.0, 53.0, 53.0, 53.0, 53.0]
[59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 60.0, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0]
[42.0, 41.0, 41.0, 41.0, 41.0, 42.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0]
[69.0, 68.0, 68.0, 70.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 69.0, 68.0, 68.0, 68.0]
[32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]
[26.0, 27.0, 24.0, 24.0, 24.0, 25.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]
[41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0]
[20.0, 20.0, 20.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]
[46.0, 46.0, 47.0, 47.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0]
[66.0, 66.0, 65.0, 65.0, 66.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0]
[42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 43.0, 42.0, 42.0, 42.0, 42.0, 43.0, 42.0]
[27.0, 26.0, 28.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 27.0, 26.0, 26.0]
[21.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]
[28.0, 28.0, 28.0, 29.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0]
[27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 27.0, 28.0, 27.0, 28.0, 27.0, 27.0, 27.0, 27.0]
[54.0, 52.0, 53.0, 52.0, 53.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 53.0, 53.0, 52.0, 52.0, 52.0]
[31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 32.0, 31.0, 31.0, 31.0]
[54.0, 52.0, 53.0, 53.0, 54.0, 53.0, 52.0, 52.0, 52.0, 52.0, 53.0, 52.0, 52.0, 52.0, 52.0, 52.0]
[55.0, 56.0, 55.0, 56.0, 56.0, 56.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0]
[29.0, 29.0, 30.0, 30.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]
[212.0, 211.0, 211.0, 209.0, 212.0, 212.0, 210.0, 209.0, 210.0, 209.0, 210.0, 211.0, 209.0, 209.0, 210.0, 209.0]
[47.0, 47.0, 47.0, 47.0, 48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0]
[70.0, 72.0, 69.0, 70.0, 70.0, 70.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0]
[32.0, 31.0, 31.0, 33.0, 31.0, 31.0, 31.0, 31.0, 32.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]
[79.0, 76.0, 77.0, 76.0, 77.0, 76.0, 76.0, 77.0, 76.0, 76.0, 76.0, 76.0, 77.0, 76.0, 76.0, 76.0]
[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0]
[52.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]
[34.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 34.0, 33.0, 33.0, 33.0, 33.0, 33.0]
[39.0, 39.0, 39.0, 38.0, 38.0, 38.0, 39.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0]
[269.0, 265.0, 264.0, 263.0, 263.0, 262.0, 261.0, 263.0, 260.0, 261.0, 259.0, 260.0, 259.0, 259.0, 259.0, 259.0]
[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0]
[76.0, 76.0, 77.0, 76.0, 76.0, 76.0, 76.0, 77.0, 76.0, 76.0, 76.0, 77.0, 76.0, 76.0, 76.0, 76.0]
[44.0, 42.0, 43.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0]
[22.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]
[48.0, 47.0, 48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 48.0, 47.0, 48.0, 48.0, 47.0, 47.0, 47.0]
[31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0]
[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]
[45.0, 46.0, 44.0, 44.0, 45.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0]
[44.0, 44.0, 45.0, 44.0, 44.0, 45.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0]
[22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]
[31.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0, 29.0, 28.0, 28.0, 28.0, 28.0, 28.0, 28.0]
[36.0, 35.0, 35.0, 36.0, 35.0, 36.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0]
[37.0, 38.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0]
[28.0, 28.0, 28.0, 29.0, 28.0, 29.0, 28.0, 28.0, 28.0, 28.0, 28.0, 29.0, 28.0, 28.0, 28.0, 28.0]
[48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0]
[41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0, 41.0]
[52.0, 51.0, 52.0, 52.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0, 51.0]
[40.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 39.0, 38.0, 38.0, 38.0, 38.0, 38.0]
[40.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0]
[21.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]
[77.0, 73.0, 73.0, 73.0, 74.0, 73.0, 74.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0, 73.0]
[42.0, 43.0, 42.0, 42.0, 42.0, 43.0, 42.0, 43.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0, 42.0]
[44.0, 43.0, 43.0, 44.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]
[329.0, 327.0, 328.0, 328.0, 328.0, 326.0, 326.0, 329.0, 327.0, 329.0, 326.0, 327.0, 326.0, 326.0, 326.0, 326.0]
[373.0, 371.0, 370.0, 375.0, 370.0, 371.0, 369.0, 371.0, 369.0, 369.0, 370.0, 367.0, 368.0, 368.0, 367.0, 368.0]
[66.0, 64.0, 63.0, 66.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0, 63.0]
[35.0, 34.0, 34.0, 34.0, 34.0, 34.0, 35.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0]
[37.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]
[45.0, 45.0, 45.0, 45.0, 46.0, 45.0, 45.0, 45.0, 45.0, 47.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0]
[46.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 46.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0]
[56.0, 56.0, 57.0, 57.0, 56.0, 56.0, 56.0, 56.0, 56.0, 57.0, 56.0, 56.0, 56.0, 56.0, 56.0, 56.0]
[21.0, 21.0, 23.0, 21.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]
[47.0, 47.0, 48.0, 48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0]
[24.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0]
[36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0, 36.0]
[40.0, 37.0, 38.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0]
[48.0, 48.0, 48.0, 49.0, 49.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0]
[39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0]
[30.0, 29.0, 29.0, 30.0, 29.0, 29.0, 30.0, 29.0, 29.0, 29.0, 30.0, 29.0, 29.0, 29.0, 29.0, 29.0]
[44.0, 44.0, 43.0, 43.0, 44.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0]
[400.0, 398.0, 395.0, 396.0, 397.0, 395.0, 395.0, 396.0, 396.0, 395.0, 396.0, 396.0, 395.0, 395.0, 395.0, 395.0]
[69.0, 69.0, 69.0, 70.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 69.0, 70.0, 69.0, 69.0, 69.0, 69.0]
[27.0, 25.0, 25.0, 25.0, 25.0, 25.0, 26.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0]
[263.0, 262.0, 261.0, 260.0, 259.0, 262.0, 261.0, 264.0, 260.0, 259.0, 259.0, 259.0, 260.0, 258.0, 258.0, 258.0]
[82.0, 83.0, 84.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 83.0, 82.0, 82.0, 82.0, 82.0, 82.0]
[50.0, 50.0, 50.0, 50.0, 51.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]
[36.0, 36.0, 36.0, 36.0, 37.0, 36.0, 36.0, 36.0, 36.0, 36.0, 37.0, 36.0, 36.0, 36.0, 36.0, 36.0]
[40.0, 39.0, 40.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 40.0, 39.0, 39.0, 39.0]
[45.0, 45.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0]
[34.0, 33.0, 34.0, 34.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0]
[48.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0, 47.0]
